Image_ID,IoU,SIM,NSS
84,0.04331548267854604,0.25363439986975755,-0.31533815694979705
85,0.10887727767021192,0.3459122128203681,0.04761695230406007
86,0.12187036439858111,0.3227515653701322,-0.14916202126772743
87,0.30139983478823873,0.5650912178381146,0.8401300471324566
88,0.04908209074875741,0.3183505945785981,-0.17739385064998933
89,0.2237416722450671,0.39231683405154055,0.09112912624409858
90,0.09156957278692915,0.3301975955534023,-0.2622689029849521
91,0.016506422293998346,0.23990686172648495,-0.627584763430332
92,0.07069742526754626,0.2378187110558107,-0.620023892945778
93,0.40938407686005807,0.5909694876173125,0.6072442583721626
94,0.16717164839654117,0.4377137546058697,0.30919627424672047
95,0.18486193006013193,0.416266108540087,-0.019181532090891018
96,0.1909417651885495,0.3750495348851687,0.4978975379568742
97,0.24333632824198861,0.4875056611815085,0.7657338966399814
98,0.017064071370640713,0.18205639888727876,-0.5246402184952783
99,0.26356878911506504,0.4506065678885822,-0.10247995635247803
100,0.16353124015084824,0.4644544721615154,0.435152023009927
101,0.09938573190399393,0.48985140645854475,0.8224656653491752
102,0.2638061328295306,0.514562654524335,0.6788024981850534
103,0.35350108754215476,0.5536000513037774,0.8547376132843754
104,0.20080361426515272,0.3923649254260633,0.03142448400058746
105,0.14993491870002687,0.3604956134203683,-0.0038520155937861074
106,0.37449294174914816,0.5763899537718419,0.9605654849527602
107,0.09403711315280464,0.29891498737485134,0.042138747781997776
108,0.12657603139724805,0.2626945652497379,-0.21619201267430094
109,0.2222703014568008,0.47981713048259833,-0.13465263102557237
110,0.14092303089236294,0.39065875520473325,0.0007867829922524325
111,0.20536885659501464,0.429086413498186,0.2427686530467141
112,0.19328598207990094,0.5183501237859156,0.9112003991379627
113,0.22166156064155704,0.44185980361672517,0.6974739873290701
114,0.28734568717121783,0.4227791123856942,0.3913949785787211
115,0.12474825257670892,0.39894974239908165,-0.011318816510928907
116,0.5056013057348469,0.6176081358507152,1.3807677413617343
117,0.11888521492678318,0.22705111130505246,-0.13185586365722443
118,0.20442327511768474,0.5024648964109787,0.3251347623068028
119,0.06488217732819339,0.4022531777894501,-0.06461227305093731
120,0.3262139193590656,0.5298939797234867,0.8090374304857836
121,0.18662005359596262,0.3706005899630351,0.35294639176844284
122,0.12170575810704475,0.2788729653118397,0.08940506975566538
123,0.06376337693222354,0.2940864808448823,-0.4318863700139428
124,0.04434171891119752,0.26225603493688504,-0.4644697094562406
125,0.014072444868326294,0.19271960375640515,-0.5723664270190347
126,0.30570855889269427,0.560775858161208,0.7787426956281067
127,0.05651470191529539,0.3637968292489909,-0.2348462105293198
128,0.0,0.17284875911951472,-0.4081359091632316
129,0.48968801887616886,0.6739557561520635,1.2860835444219239
130,0.09158195530987961,0.314349846918442,-0.09283456548206191
131,0.19043982062388845,0.49582775243119764,0.005335825614793348
132,0.0575168740771989,0.3410358021760713,-0.39711732247946085
133,0.039576275743399475,0.357108203028646,-0.8564464799856844
134,0.2836790517437885,0.4679225702354142,0.44227004763072697
135,0.22290034422317487,0.5027208741655892,1.1068696634073016
136,0.2169694379140842,0.40041363771265037,0.6851179366619222
137,0.0802194079633104,0.37498647537976026,-0.24959218507040903
138,0.2917218475581182,0.49952748373922207,0.7090922977112191
139,0.33984025339117263,0.5950070846521347,1.0000899114899429
140,0.17065826525775782,0.348745030403852,0.09009043265754396
141,0.09371012417914164,0.2462945386709015,-0.5053108100131961
142,0.11459248266044765,0.3270745085647338,-0.31407072193139757
143,0.16003002573634545,0.3742423850423753,0.41988809669031735
144,0.09543926308290317,0.3250977755760343,-0.43721957769402997
145,0.13880385040239862,0.4013546791027502,-0.15871812006591696
146,0.0015231492423645578,0.29130206378346457,-0.7902179630327191
147,0.30183595059436324,0.483223218399231,0.25820866987597707
148,0.3349495439255735,0.5457191128085488,0.8114206199989892
149,0.04388725340912936,0.3242503355380761,-0.18501260068150563
